JobID,Date,Company_Name,Job_Title,Location,State ,Description,Title_Level,Type,Function,Industry
2152022530,9/5/2020,IBM,Researcher,Austin,TX,"IBM Research Scientists are charting the future of Artificial Intelligence, creating breakthroughs in quantum computing, discovering how blockchain will reshape the enterprise, and much more. Join a team that is dedicated to applying science to some of today's most complex challenges, whether it’s discovering a new way for doctors to help patients, teaming with environmentalists to clean up our waterways or enabling retailers to personalize customer service.  This position is intended for candidates who previously participated in an IBM internship in 2020.  We are seeking Postdoctoral Research candidates with demonstrated publication records in one or more of our focus areas and technical leadership potential. As part of the IBM Research team, you will conduct world-class research on innovative technologies and solutions and publish in top-tier conferences and journals. You will also can contribute to the commercialization of the resulting assets. Demonstrated communication skills and ability to work independently, as well as in a team, are highly desired traits.  You should have one or more of the following skills:    You must be willing to work in any of the following locations: Albany, NY; Almaden, CA; Austin, TX; Cambridge, MA; Yorktown Heights, NY. Ph.D. degree in Engineering, Computer Science, Physics or a related area is required.  The World is Our Laboratory: No matter where discovery takes place, IBM researchers push the boundaries of science, technology and business to make the world work better. IBM Research is a global community of forward-thinkers working towards a common goal: progress.    Advanced knowledge in one or more of the following areas:    With more than 3,000 researchers in 12 labs located across six continents, IBM Research brings together hundreds of researchers who possess unparalleled industry expertise to address some of the world's most challenging problems. Join us as we do pioneering work in areas such as cognitive computing, augmented intelligence, quantum computing, and blockchain, to name a few.  What matters to you when you’re looking for your next career challenge?  Maybe you want to get involved in work that really changes the world? What about somewhere with incredible and diverse career and development opportunities – where you can truly discover your passion? Are you looking for a culture of openness, collaboration and trust – where everyone has a voice? What about all of these? If so, then IBM could be your next career challenge. Join us, not to do something better, but to attempt things you never thought possible.  Impact. Inclusion. Infinite Experiences. Do your best work ever.  IBM’s greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.  For additional information about location requirements, please discuss with the recruiter following submission of your application.  IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.  Show more",Scientist/Reseacher Level,Full-time,Research,Information Technology & Services
2006352743,9/18/2020,Amazon,Research Scientist,Seattle,WA,"Description  Amazon is focused on protecting the health and safety of our employees while continuing to serve people who need our services more than ever. Regular testing on a global scale across all industries would both help keep people safe and help get the economy back up and running. But, for this to work, we as a society would need vastly more testing capacity than is currently available. Unfortunately, today we live in a world of scarcity where COVID-19 testing is heavily rationed. Until we have an effective vaccine available in billions of doses, high-volume testing capacity would be of great help, but getting that done will take collective action by NGOs, companies, and governments.    We are a team of doers working passionately to apply cutting-edge advances in technology to solve real-world problems. As a Lead Scientist, you will work with a unique and gifted team developing exciting products in the Molecular Biology field for consumers and collaborate with cross-functional teams. Our team rewards intellectual curiosity while maintaining a laser-focus in bringing products to market. Competitive candidates are responsive, flexible, and able to succeed within an open, collaborative, entrepreneurial, startup-like environment. At the cutting edge of both academic and applied research in this product area, you have the opportunity to work together with some of the most talented scientists, engineers, and product managers.       Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.   - Amazon.com Services LLC Job ID: A1277310 Show more",Scientist/Reseacher Level,Full-time,ResearchScienceEngineering,Information Technology & Services
2172877266,9/16/2020,IBM,Researcher,New York,NY,"IBM Research Scientists are charting the future of Artificial Intelligence, creating breakthroughs in quantum computing, discovering how blockchain will reshape the enterprise, and much more. Join a team that is dedicated to applying science to some of today's most complex challenges, whether it’s discovering a new way for doctors to help patients, teaming with environmentalists to clean up our waterways or enabling retailers to personalize customer service.  This position is intended for candidates who previously participated in an IBM internship in 2020.  We are seeking Postdoctoral Research candidates with demonstrated publication records in one or more of our focus areas and technical leadership potential. As part of the IBM Research team, you will conduct world-class research on innovative technologies and solutions and publish in top-tier conferences and journals. You will also can contribute to the commercialization of the resulting assets. Demonstrated communication skills and ability to work independently, as well as in a team, are highly desired traits.  You should have one or more of the following skills:    You must be willing to work in any of the following locations: Albany, NY; Almaden, CA; Austin, TX; Cambridge, MA; Yorktown Heights, NY. Ph.D. degree in Engineering, Computer Science, Physics or a related area is required.  The World is Our Laboratory: No matter where discovery takes place, IBM researchers push the boundaries of science, technology and business to make the world work better. IBM Research is a global community of forward-thinkers working towards a common goal: progress.    Advanced knowledge in one or more of the following areas:    With more than 3,000 researchers in 12 labs located across six continents, IBM Research brings together hundreds of researchers who possess unparalleled industry expertise to address some of the world's most challenging problems. Join us as we do pioneering work in areas such as cognitive computing, augmented intelligence, quantum computing, and blockchain, to name a few.  What matters to you when you’re looking for your next career challenge?  Maybe you want to get involved in work that really changes the world? What about somewhere with incredible and diverse career and development opportunities – where you can truly discover your passion? Are you looking for a culture of openness, collaboration and trust – where everyone has a voice? What about all of these? If so, then IBM could be your next career challenge. Join us, not to do something better, but to attempt things you never thought possible.  Impact. Inclusion. Infinite Experiences. Do your best work ever.  IBM’s greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.  For additional information about location requirements, please discuss with the recruiter following submission of your application.  IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.  Show more",Scientist/Reseacher Level,Full-time,Research,Information Technology & Services
2167668072,9/14/2020,IBM,Researcher,Boston,MA,"IBM Research Scientists are charting the future of Artificial Intelligence, creating breakthroughs in quantum computing, discovering how blockchain will reshape the enterprise, and much more. Join a team that is dedicated to applying science to some of today's most complex challenges, whether it’s discovering a new way for doctors to help patients, teaming with environmentalists to clean up our waterways or enabling retailers to personalize customer service.  This position is intended for candidates who previously participated in an IBM internship in 2020.  We are seeking Postdoctoral Research candidates with demonstrated publication records in one or more of our focus areas and technical leadership potential. As part of the IBM Research team, you will conduct world-class research on innovative technologies and solutions and publish in top-tier conferences and journals. You will also can contribute to the commercialization of the resulting assets. Demonstrated communication skills and ability to work independently, as well as in a team, are highly desired traits.  You should have one or more of the following skills:    You must be willing to work in any of the following locations: Albany, NY; Almaden, CA; Austin, TX; Cambridge, MA; Yorktown Heights, NY. Ph.D. degree in Engineering, Computer Science, Physics or a related area is required.  The World is Our Laboratory: No matter where discovery takes place, IBM researchers push the boundaries of science, technology and business to make the world work better. IBM Research is a global community of forward-thinkers working towards a common goal: progress.    Advanced knowledge in one or more of the following areas:    With more than 3,000 researchers in 12 labs located across six continents, IBM Research brings together hundreds of researchers who possess unparalleled industry expertise to address some of the world's most challenging problems. Join us as we do pioneering work in areas such as cognitive computing, augmented intelligence, quantum computing, and blockchain, to name a few.  What matters to you when you’re looking for your next career challenge?  Maybe you want to get involved in work that really changes the world? What about somewhere with incredible and diverse career and development opportunities – where you can truly discover your passion? Are you looking for a culture of openness, collaboration and trust – where everyone has a voice? What about all of these? If so, then IBM could be your next career challenge. Join us, not to do something better, but to attempt things you never thought possible.  Impact. Inclusion. Infinite Experiences. Do your best work ever.  IBM’s greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.  For additional information about location requirements, please discuss with the recruiter following submission of your application.  IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.  Show more",Scientist/Reseacher Level,Full-time,Research,Information Technology & Services
2150875439,9/27/2020,Amazon,Machine Learning Engineer,Seattle,WA,"Description  Are you passionate about the use of Machine Learning to improve the experience for Alexa and Smart Home customers? We have a team that is making revolutionary leaps forward in this space and are in need of a Senior Machine Learning Engineer. You will have an enormous opportunity to impact the customer experience, design, architecture, and implementation of a new machine-learning driven product that will impact the lives of people you know every day.  Great candidates for this position will have a passion for machine learning and signal processing and will have hands-on experience with product development. You will have the ML expertise and software skills to advance the vision for our products.  On this team you will develop machine learning models and help optimize and automate model training and testing for experimentation, development, and production. Meeting business requirements will involve combining several different machine learning algorithms with domain knowledge into sophisticated ML workflows. You will work with large distributed systems of data and will tackle scalable Machine Learning challenges utilizing modern methods such as Deep Neural Networks and others. Machine learning engineers are aware of the state-of-the-art in their respective field of expertise and are constantly focused on advancing the state-of-the-art for improving Amazon’s products and services.       Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us   - Amazon.com Services LLC Job ID: A1287084 Show more",Analyst/Engineer Level,Full-time,ResearchScienceEngineering,Information Technology & Services
2150621834,8/23/2020,IBM,Researcher,Minneapolis,MN,"IBM Research Scientists are charting the future of Artificial Intelligence, creating breakthroughs in quantum computing, discovering how blockchain will reshape the enterprise, and much more. Join a team that is dedicated to applying science to some of today's most complex challenges, whether it’s discovering a new way for doctors to help patients, teaming with environmentalists to clean up our waterways or enabling retailers to personalize customer service.  This position is intended for candidates who previously participated in an IBM internship in 2020.  We are seeking Postdoctoral Research candidates with demonstrated publication records in one or more of our focus areas and technical leadership potential. As part of the IBM Research team, you will conduct world-class research on innovative technologies and solutions and publish in top-tier conferences and journals. You will also can contribute to the commercialization of the resulting assets. Demonstrated communication skills and ability to work independently, as well as in a team, are highly desired traits.  You should have one or more of the following skills:    You must be willing to work in any of the following locations: Albany, NY; Almaden, CA; Austin, TX; Cambridge, MA; Yorktown Heights, NY. Ph.D. degree in Engineering, Computer Science, Physics or a related area is required.  The World is Our Laboratory: No matter where discovery takes place, IBM researchers push the boundaries of science, technology and business to make the world work better. IBM Research is a global community of forward-thinkers working towards a common goal: progress.    Advanced knowledge in one or more of the following areas:    With more than 3,000 researchers in 12 labs located across six continents, IBM Research brings together hundreds of researchers who possess unparalleled industry expertise to address some of the world's most challenging problems. Join us as we do pioneering work in areas such as cognitive computing, augmented intelligence, quantum computing, and blockchain, to name a few.  What matters to you when you’re looking for your next career challenge?  Maybe you want to get involved in work that really changes the world? What about somewhere with incredible and diverse career and development opportunities – where you can truly discover your passion? Are you looking for a culture of openness, collaboration and trust – where everyone has a voice? What about all of these? If so, then IBM could be your next career challenge. Join us, not to do something better, but to attempt things you never thought possible.  Impact. Inclusion. Infinite Experiences. Do your best work ever.  IBM’s greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.  For additional information about location requirements, please discuss with the recruiter following submission of your application.  IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.  Show more",Scientist/Reseacher Level,Full-time,Research,Information Technology & Services
2150991439,9/29/2020,Amazon,Market Researcher,Seattle,WA,"Description  Amazon is seeking an experienced, talented, and motivated Senior Market Researcher to join a project with strategic significance and high exposure. Our team’s mission is to constantly challenge the status quo and innovate the end-to-end customer experience. As a member of our high-performance team, you have a career-defining opportunity to shape this project and our team culture.    Our ideal teammate possesses a natural curiosity and sharp analytical skills. The right candidate is passionate about learning and driving improvements across Amazon businesses, and building partnerships across business and development teams to drive change.  If you enjoy dealing with high ambiguity, complexity, and broad scope that will be at the epicenter of our initiative, come join us!       Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.   - Amazon.com Services LLC Job ID: A1291246 Show more",Scientist/Reseacher Level,Full-time,Public RelationsMarketing,Information Technology & Services
2150824342,9/26/2020,Amazon,Data Engineer,Seattle,WA,"Description  We’re working on the future. If you are seeking an iterative fast-paced environment where you can drive innovation, apply state-of-the-art technologies to solve extreme-scale real world delivery challenges, and provide visible benefit to end-users, this is your opportunity.  The Prime Air team is seeking a Senior Data Engineer to help build an end-to-end data data infrastructure that will support Prime Air manufacturing and flight operations. This leader will help design the new architecture, implement a net new infrastructure to aggregate the data, and develop analytics.  The ideal candidate brings with them expertise in integrating data aggregated from a diverse set of platforms, and has demonstrated success in presenting analytics insights to senior leaders.  Come work on the Amazon Prime Air Team!  Export Controls License This position may require a deemed export control license for compliance with applicable laws and regulations. Placement is contingent on Amazon’s ability to apply for and obtain an export control license on your behalf.       Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation   - Amazon.com Services LLC Job ID: A1287366 Show more",Analyst/Engineer Level,Full-time,Strategy/PlanningAnalystInformation Technology,Information Technology & Services
2006367831,9/19/2020,Amazon,Data Engineer,Seattle,WA,"Description  Interested in Amazon Alexa? Come work on it. We’re building the speech and language solutions behind Amazon Echo and other Amazon products and services. We’re working hard, having fun, and making history!  We are looking for candidates who want to help shape the future of human-computer interactions. Specifically, we are looking for an outstanding Data Engineer who is looking to work in a new space to help define how we use data to understand customer behavior and satisfaction. In this role, you will develop and support the analytic technologies that give our teams flexible and structured access to their data.  The successful candidate will be an expert with SQL, ETL (and general data system architecture and data wrangling) and have exemplary communication skills. The candidate will need to be a self-starter, comfortable with ambiguity in a fast-paced and ever-changing environment, and able to think big while paying careful attention to detail.    You know and love working with business intelligence tools, can model multidimensional datasets, and can partner with customers to answer key business questions. You will also have the opportunity to display your skills in the following areas:       Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation.   - Amazon.com Services LLC Job ID: A1273530 Show more",Analyst/Engineer Level,Full-time,Strategy/PlanningAnalystInformation Technology,Information Technology & Services
1985232285,9/23/2020,Amazon,Research Scientist,New York,NY,"Description  Where will Amazon's growth come from in the next year? What about over the next five? What are the drivers and factors of such growth? Are we investing enough in our infrastructure, or too much? How do our customers react to changes in prices, product selection, or delivery times? These are among the most important questions at Amazon today. The Forecasting team in the Supply Chain Optimization Technologies (SCOT) organization is dedicated to answering these questions using quantitative and statistical methods. We develop cutting edge data pipelines, build accurate predictive models, and deploy automated software solutions to provide forecasting insights to business leaders at the most senior levels throughout the company. We are looking for a talented, driven, and analytical researcher to help us answer these (and many more) questions.  The Top Line Science team leads the way in developing innovative models, algorithms and strategies that will help us gain insights into how our business will grow and what will the drivers of such growth. These predictive models and insights will be based along products and product categories, customer segments, regions and locations, etc.  This Research Scientist role will explore and develop innovative quantitative approaches and models, generate features, test hypotheses, design experiments, build predictive models, and work with very large complex data sets in order to make predictions and forecasts. These forecasts and insights will provide a foundation of the highest level of visibility and importance for Amazon's financial and operational planning. The successful candidate will be a problem solver who enjoys diving into data, is excited by difficult modeling challenges, and possesses strong communication skills to effectively interface between technical and business teams, working together with Software Engineers, Product Managers, Business Analysts and other Scientists.    Amazon is an Equal Opportunity Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation.        - Amazon.com Services LLC Job ID: A1215379 Show more",Scientist/Reseacher Level,Full-time,ResearchScienceEngineering,Information Technology & Services
1964679205,9/14/2020,Amazon,Data Scientist,Seattle,WA,"Description  Are you passionate about leveraging your data science skills to make impact at scale? Do you enjoy developing innovative algorithms, optimization and predictive models to generate insights and recommendations that will be used by millions of Amazon selling partners and FBA operation teams to drive customer impact?  Over 2 million Sellers in 10 countries list their products for sale on the Amazon Marketplace. To meet our sellers’ needs, our smart and customer-obsessed employees are constantly innovating and building on new ideas. Fulfillment by Amazon (FBA) is an Amazon service for our sellers. FBA Inbound analytics and data science team partners with FBA inbound product management team to optimize supply chain cost and lead time variability by influencing right trade-offs among cost, speed and FBA supply network capacity.  We are looking for a motivated Data Scientist to build, optimize and productionize cutting edge machine learning models. A successful candidate will have strong quantitative, data mining, statistical modeling, machine learning skills and is comfortable facilitating ideation and working from concept through to execution. The position will partner with Product Management, Engineering, Supply Chain optimization and Finance teams to enhance short term and long term business use cases that leverage a range of data science methodologies to solve complex problems for the global FBA Inbound network.  A qualified candidate must have demonstrated ability to develop and manage medium to large-scale models and methodologies that are statistically grounded but also functional and practical. Must possess strong written and verbal communication skills, proven ability to engage and collaborate with customers to drive improvements. Possess high intellectual curiosity with ability to quickly learn new concepts/frameworks, algorithms and technology.  Key responsibilities of FBA Inbound data scientist include the following:  To help describe some of our challenges, we created a short video about Supply Chain Optimization at Amazon - http://bit.ly/amazon-scot  Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation / Age        - Amazon.com Services LLC Job ID: A1241773 Show more",Scientist/Reseacher Level,Full-time,Other,Information Technology & Services
1989649697,9/24/2020,Amazon,Data Engineer,Seattle,WA,"Description  AWS Financial Experience (FinX) is looking for a talented, highly motivated Senior Data Engineer to join our Business Intelligence team. AWS FinX powers the processing and collection of payments for the AWS Commerce Platform, and owns the end to end financial experience for AWS Customers. We provide the functionality for customers to purchase AWS products and services in multiple countries and currencies, using multiple payment methods, and directly impact AWS international expansion strategies, generating billions of dollars in revenue.  As a Senior Data Engineer, you will work in one of the world's largest and most complex data warehouse environments. You will work closely with Product Management, Software Development, Data Science, and other Data Engineering teams to develop scalable and innovative analytical solutions, process and store terabytes of low latency structured and unstructured data, and enable the FinX team to build successful, data driven strategies.  You will be responsible for designing and implementing an analytical environment using third-party and in-house tools and using Python, Scala, or Java to automate the ETL, analytics, and data quality platform from the ground up. You will design and implement complex data models, model metadata, build reports and dashboards, and own data presentation and dashboarding tools for the end users of our data products and systems. You will work with leading edge technologies like Redshift, EMR, Hadoop/Hive/Pig, and more. You will write scalable, highly tuned SQL queries running over billions of rows of data and will develop learning and training programs to drive adoption of data driven decision making across the FinX organization.  You should have deep expertise in the design, creation, management, and business use of large datasets, across a variety of data platforms. You should have excellent business and interpersonal skills to be able to work with business owners to understand data requirements, and to implement efficient and scalable ETL solutions. You should be an authority at crafting, implementing, and operating stable, scalable, low cost solutions to replicate data from production systems into the BI data store.  Key Responsibilities       Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.   - Amazon Dev Center U.S., Inc. Job ID: A1191157 Show more",Analyst/Engineer Level,Full-time,Strategy/PlanningAnalystInformation Technology,Information Technology & Services
1989653096,9/24/2020,Amazon,Data Engineer,Seattle,WA,"Description  Imagine being able to build the Earth’s most customer-centric company…in an organization that delivers a smile to millions of people every single day…and on a team that powers the recruitment of the most talented and motivated employees in the world through rich data insights and technological innovations. This is the reality of being part of Worldwide Operation’s Talent Acquisitions tech team. Everything we do is driven through data engineering analytics, and we need leaders who are owners, who have a bias for action, and who have a deep desire to build….to make the previously impossible possible.  As a Sr. Data engineer in this team, you will be responsible for developing the data architecture components that scales for the ever evolving data needs of the entire Talent acquisition org. You will solve big data warehousing problems on a massive scale. You will apply cloud-based AWS services to solve challenging problems around: big data processing, data warehouse design, and enabling self-service. You will focus on automation and optimization for all areas of DW/ETL maintenance and deployment. You will work closely with the business intelligence engineers, recruiting leaders and the software development teams on many non-standard and unique business problems and use creative problem solving to deliver actionable output. The role of a Sr. data engineer in Amazon requires excellent technical skills in order to develop systems and tools to process data as well as, but not limited to, the ability to analyze data. Your work will have a direct impact on the day-to-day decision making in the Talent acquisition org.       Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.   - Amazon.com Services LLC Job ID: A1133451 Show more",Analyst/Engineer Level,Full-time,Human ResourcesInformation Technology,Information Technology & Services
2174518326,9/13/2020,Facebook,Research Scientist,Sausalito,CA,"Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started. Facebook Reality Labs (FRL) is a world leader in the design of virtual and augmented reality systems. We are currently seeking innovative researchers with a passion for technology to develop the next generation of virtual humans. The focus of this role is on full body capture and reconstruction. The position requires a combination of education and experience in computer vision, computer graphics, physics simulation or machine learning.   Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.  Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com. Show more",Scientist/Reseacher Level,Full-time,Information Technology,Information Technology & Services
1989652739,9/24/2020,Amazon,Economist,Seattle,WA,"Description  Amazon delights millions of customers around the world. Meet the behind the scenes team that enables our Human Resource and Operations Leaders to make informed decisions. The Amazon PeopleInsight team builds reporting and analytics tools for our teams that fulfill customer promise every day. Whether it is Fulfillment Center team that delivers your Prime order in two days, our Amazon Locker team that lets you pick up your package anytime that is convenient for you, our Prime Now team getting you lunch in under an hour, or one of many more, the PeopleInsight group is there providing people metrics along the employee lifecycle for our global operations businesses. The PeopleInsight team is a collaborative group of Business Analysts, Business Intelligence Engineers, Data Engineers, Data Scientists, Product Managers, and Program Managers dedicated to empowering leaders and enabling action through data and science. We deliver workforce, associate experience, and leadership insights so Amazon leaders can focus their efforts in ways that will engage, retain and grow their associates.  We are now recruiting for an exceptional Data Scientist, Worldwide Operations    Roles and Responsibilities Success in this role will include influencing within your team and mentoring peers. The problems you will consider will be difficult to solve and often require a range of data science methodologies combined with subject matter expertise. You will need to be capable of gathering and using complex data set across domains. You will deliver artifacts on medium size projects, define the methodology, and own the analysis. Your findings will affect important business decisions. Solutions are testable and reproducible. You will create documents and share findings in line with scientific best practices for both technical and nontechnical audiences.  Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation.       Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation   - Amazon.com Services LLC Job ID: A1226756 Show more",Lead/Advisor Level,Full-time,Research,Information Technology & Services
2199663285,9/15/2020,Facebook,Researcher,Menlo Park,CA,"Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started. WhatsApp helps people connect and share no matter where they are in the world. WhatsApp is a fast, simple and reliable way to talk to anyone in the world. More than 1 billion people in over 180 countries use WhatsApp to stay in touch with friends and family, anytime and anywhere. WhatsApp is not only free but also available on multiple mobile devices and in low connectivity areas — making it accessible and reliable wherever you are. It's a simple and secure way to share your favorite moments, send important information or catch up with a friend. WhatsApp is looking for talented Researchers to join our growing, nimble, and highly collaborative mission driven Research team. We're looking for experienced and exceptional mixed-methods, quantitative, and qualitative Research experts to help uncover insights across our WhatsApp Consumer, Growth, Business, and Integrity pillars - and we're just getting started! Our ideal candidate for mixed-methods has experience with multi-method studies. Quantitative Research candidates have experience in survey and questionnaire design, sampling, and statistical analyses of survey or behavioral data. For qualitative skills, the ideal candidate is fluent in laboratory as well as field data collection methods and has international data collection experience. This person is able to identify and execute on key research topics through ambiguous and fast-changing environments, align and efficiently deliver critical insights, and loves working with talented, highly collaborative cross-functional team members. If you are intellectually curious, love discovering customer insights in emerging markets, and want to impact the lives of hundreds of millions of customers globally, this is the role for you! Full-time positions with WhatsApp team are based at Facebook HQ in Menlo Park, California.   Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.  Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com. Show more",Scientist/Reseacher Level,Full-time,Information Technology,Information Technology & Services
1985233225,9/23/2020,Amazon,Data Engineer,Seattle,WA,"Description  Want to work on one of the coolest and most innovative pieces of technology in the recent years? We are building Alexa, the Amazon cloud service that powers devices such as Amazon Echo, Fire TV, Amazon Tap and Echo Dot. And this is just the beginning. Our long-term vision is to build the Star Trek computer and you have a chance to be part of this. Come join us, together we will revolutionize the way people interact with devices and services! We are inventing the future.  As a Senior Data Engineer, you will build data pipelines, tools, and reports that enable analysts, knowledge engineers, software engineers, product managers, and executives improve Alexa’s answering capabilities across multiple information verticals: Sports, Business, History, Science, etc. In this highly visible role, you will work across teams to gather requirements for data logging, storing, transforming, and reporting, and will build scalable solutions under fast-paced environment.    You love building tools and data pipelines, can create clear and effective reports and data visualizations, and can partner with stakeholders to answer key business questions. You will also have the opportunity to display your skills in the following areas:       Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.   - Amazon.com Services LLC Job ID: A1217732 Show more",Analyst/Engineer Level,Full-time,Information TechnologyConsultingEngineering,Information Technology & Services
